"time","timeDate","close","high","low","open","volumefrom","volumeto"
1502496000000,"2017-08-11",2.16,2.3,1.74,1.89,49094.02,98669.67
1502582400000,"2017-08-12",1.95,2.19,1.77,2.16,37146.28,72295.83
1502668800000,"2017-08-13",1.86,2.1,1.75,1.95,32716.92,62309.75
1502755200000,"2017-08-14",1.66,1.93,1.6,1.86,30952.06,53481.35
1502841600000,"2017-08-15",1.85,1.85,1.58,1.66,33077.63,56690.26
1502928000000,"2017-08-16",1.81,1.91,1.72,1.85,30715.18,55709.67
1503014400000,"2017-08-17",1.66,1.81,1.62,1.81,30722.77,53471.62
1503100800000,"2017-08-18",1.57,1.67,1.41,1.66,31835.43,48205.33
1503187200000,"2017-08-19",1.49,1.6,1.42,1.57,34234.23,51564.73
1503273600000,"2017-08-20",1.39,1.52,1.38,1.49,33717.41,48372.03
1503360000000,"2017-08-21",1.34,1.4,1.24,1.39,32922.39,42626.95
1503446400000,"2017-08-22",1.44,1.48,1.33,1.34,30728.09,43859.52
1503532800000,"2017-08-23",1.48,1.48,1.38,1.44,30536.7,43696.34
1503619200000,"2017-08-24",1.33,1.49,1.3,1.48,29358.15,40391.82
1503705600000,"2017-08-25",1.32,1.33,1.29,1.33,3436.83,4518.14
1503792000000,"2017-08-26",1.5,1.5,1.32,1.32,24243.02,35339.31
1503878400000,"2017-08-27",1.38,1.51,1.37,1.5,27804.62,39182.36
1503964800000,"2017-08-28",1.39,1.42,1.36,1.38,40361.26,55974.8
1504051200000,"2017-08-29",1.41,1.41,1.25,1.39,53929.98,72159.21
1504137600000,"2017-08-30",1.78,1.79,1.4,1.41,43208.44,66492.5
1504224000000,"2017-08-31",1.85,1.89,1.55,1.78,34351.1,61088.47
1504310400000,"2017-09-01",1.45,1.85,1.41,1.85,38596.83,59647.57
1504396800000,"2017-09-02",1.46,1.52,1.34,1.45,40951.08,59248.81
1504483200000,"2017-09-03",1.13,1.46,0.604,1.46,51977.13,62535.06
1504569600000,"2017-09-04",1.24,1.3,0.9953,1.13,65441.88,74374.7
1504656000000,"2017-09-05",1.3,1.3,1.19,1.24,64541.02,79254.63
1504742400000,"2017-09-06",1.28,1.39,1.2,1.3,59780.49,77472.9
1504828800000,"2017-09-07",1.07,1.28,1.04,1.28,72972,85769.73
1504915200000,"2017-09-08",1.02,1.08,1.01,1.07,64586.73,67756.66
1505001600000,"2017-09-09",1.01,1.03,0.9576,1.02,60605.29,60159.52
1505088000000,"2017-09-10",0.9928,1.05,0.9843,1.01,66161.14,66371.17
1505174400000,"2017-09-11",0.968,1.05,0.9598,0.9928,69086.46,69415.7
1505260800000,"2017-09-12",0.903,0.9807,0.8715,0.968,60261.46,55307.44
1505347200000,"2017-09-13",0.7447,0.9244,0.7375,0.903,68398.81,54771.74
1505433600000,"2017-09-14",0.8061,0.8135,0.5793,0.7447,105310.96,75016.42
1505520000000,"2017-09-15",0.7551,0.8247,0.75,0.8061,82083.6,64369.09
1505606400000,"2017-09-16",0.8113,0.8257,0.7092,0.7551,84451.3,63865.12
1505692800000,"2017-09-17",0.8302,0.847,0.8064,0.8113,85955.14,71038.47
1505779200000,"2017-09-18",0.8927,1.05,0.8142,0.8302,95883.71,84014.83
1505865600000,"2017-09-19",0.9348,1.08,0.8873,0.8927,80137.47,80450.5
1505952000000,"2017-09-20",0.7947,0.9348,0.7747,0.9348,89824.95,78138.81
1506038400000,"2017-09-21",0.8531,0.9383,0.7945,0.7947,64513.35,55018.01
1506124800000,"2017-09-22",0.9055,0.9083,0.8222,0.8531,65875.3,57914.78
1506211200000,"2017-09-23",0.8674,0.9276,0.8598,0.9055,60564.02,53654.87
1506297600000,"2017-09-24",0.8704,0.8773,0.8541,0.8674,60498.74,52451
1506384000000,"2017-09-25",0.8914,0.8958,0.864,0.8704,71917.48,63340.12
1506470400000,"2017-09-26",1.01,1.01,0.8914,0.8914,59951.62,55987.66
1506556800000,"2017-09-27",0.9107,1.01,0.832,1.01,60843.09,54985.25
1506643200000,"2017-09-28",0.8864,0.9147,0.828,0.9107,82502.87,71860.08
1506729600000,"2017-09-29",0.9199,0.9319,0.8745,0.8864,67489.98,60645.07
1506816000000,"2017-09-30",0.9135,0.9345,0.8887,0.9199,67061.41,61203.51
1506902400000,"2017-10-01",0.9149,0.923,0.8712,0.9135,78285.36,70469.11
1506988800000,"2017-10-02",0.8072,0.923,0.8,0.9149,72819.32,61998.65
1507075200000,"2017-10-03",0.7732,0.8344,0.7684,0.8072,61159.81,49255.36
1507161600000,"2017-10-04",0.7787,0.8138,0.75,0.7732,91732.72,70898.4
1507248000000,"2017-10-05",0.8024,0.8207,0.7577,0.7787,77965.61,61183.01
1507334400000,"2017-10-06",0.7748,0.809,0.7577,0.8024,79729.96,61966.85
1507420800000,"2017-10-07",0.6854,0.7915,0.673,0.7748,72733.94,54324.36
1507507200000,"2017-10-08",0.6528,0.6983,0.6396,0.6854,94052.04,62705.85
1507593600000,"2017-10-09",0.6948,0.7147,0.6233,0.6528,97078.21,63728.11
1507680000000,"2017-10-10",0.7018,0.7862,0.692,0.6948,88993.93,64939.25
1507766400000,"2017-10-11",0.6109,0.7046,0.6061,0.7018,90557.31,59796.65
1507852800000,"2017-10-12",0.6111,0.63,0.5893,0.6109,60185.28,36761.5
1507939200000,"2017-10-13",0.6176,0.6333,0.5854,0.6111,54344.23,33313.1
1508025600000,"2017-10-14",0.6139,0.6176,0.5773,0.6176,55351.22,33289.74
1508112000000,"2017-10-15",0.6192,0.6219,0.6086,0.6139,171669.77,105798.82
1508198400000,"2017-10-16",0.6043,0.6212,0.5765,0.6192,158361.31,94579.16
1508284800000,"2017-10-17",0.6195,0.6224,0.5779,0.6043,94753.09,56856.6
1508371200000,"2017-10-18",0.6481,0.649,0.6049,0.6195,108512.9,67840.23
1508457600000,"2017-10-19",0.6025,0.7034,0.6025,0.6481,119495.23,78478.87
1508544000000,"2017-10-20",0.584,0.6057,0.5782,0.6025,115348.42,68557.27
1508630400000,"2017-10-21",0.5677,0.5958,0.5662,0.584,120289.24,70001.39
1508716800000,"2017-10-22",0.5605,0.5701,0.4951,0.5677,155217,82846.46
1508803200000,"2017-10-23",0.5466,0.5999,0.5355,0.5605,131539.98,74419.33
1508889600000,"2017-10-24",0.6872,0.6916,0.5355,0.5466,138597.79,81632.71
1508976000000,"2017-10-25",0.6693,0.8019,0.6072,0.6872,122871.07,82115.04
1509062400000,"2017-10-26",0.6065,0.6693,0.601,0.6693,126473.75,78747.69
1509148800000,"2017-10-27",0.6049,0.6169,0.5666,0.6065,126472.97,75476.35
1509235200000,"2017-10-28",0.6224,0.6377,0.596,0.6049,120752.82,74042.65
1509321600000,"2017-10-29",0.6065,0.6388,0.5946,0.6224,109051.62,67241.48
1509408000000,"2017-10-30",0.7766,0.7766,0.6038,0.6065,105818.48,71547.91
1509494400000,"2017-10-31",0.6859,0.782,0.6556,0.7766,99185.79,68855.49
1509580800000,"2017-11-01",0.6323,0.6882,0.6271,0.6859,38903.71,25917.42
1509667200000,"2017-11-02",0.6139,0.6257,0.591,0.5913,67285.93,41173.77
1509753600000,"2017-11-03",0.5993,0.6214,0.5865,0.6139,118358.84,71133.73
1509840000000,"2017-11-04",0.6261,0.6272,0.5938,0.5993,131430.51,79733.67
1509926400000,"2017-11-05",0.6093,0.6418,0.6031,0.6261,120724.77,74848.3
1510012800000,"2017-11-06",0.5971,0.6214,0.5947,0.6093,62800.23,38387.16
1510099200000,"2017-11-07",0.6085,0.6085,0.5947,0.5971,1862.45,1120.78
1510185600000,"2017-11-08",0.6093,0.6282,0.5976,0.6095,55996.42,34381.38
1510272000000,"2017-11-09",0.556,0.6198,0.5432,0.6093,76166.64,44513.16
1510358400000,"2017-11-10",0.5906,0.6085,0.556,0.556,63161.97,36946.08
1510444800000,"2017-11-11",0.5103,0.5913,0.4961,0.5906,66595.63,35338.02
1510531200000,"2017-11-12",0.5393,0.5558,0.5103,0.5103,41022.78,22062.03
1510617600000,"2017-11-13",0.567,0.5696,0.5385,0.5393,67111.11,37245.28
1510704000000,"2017-11-14",0.5749,0.5824,0.567,0.567,83898.14,48268.88
1510790400000,"2017-11-15",0.5743,0.6108,0.5508,0.5749,125850.46,72731.53
1510876800000,"2017-11-16",0.5472,0.5791,0.5231,0.5743,126521.4,69167.54
1510963200000,"2017-11-17",0.5655,0.5715,0.1,0.5472,123448.05,68075
1511049600000,"2017-11-18",0.5523,0.573,0.5485,0.5655,124920.35,69739.42
1511136000000,"2017-11-19",0.5428,0.5544,0.5394,0.5523,113054.67,61784.53
1511222400000,"2017-11-20",0.5204,0.5459,0.5137,0.5428,118880.97,62703.69
1511308800000,"2017-11-21",0.542,0.5442,0.5182,0.5204,109363.01,57914.5
1511395200000,"2017-11-22",0.5547,0.5641,0.5282,0.542,114137.73,62043.78
1511481600000,"2017-11-23",0.5463,0.5574,0.5191,0.5547,112448.46,61215.47
1511568000000,"2017-11-24",0.5654,0.5675,0.5356,0.5463,99027.83,54542.87
1511654400000,"2017-11-25",0.621,0.6311,0.5579,0.5654,90555.53,53895.5
1511740800000,"2017-11-26",0.6595,0.666,0.6151,0.621,131907.02,84322.47
1511827200000,"2017-11-27",0.6438,0.7052,0.6237,0.6595,120579.37,77429.13
1511913600000,"2017-11-28",0.5167,0.6748,0.5116,0.6438,122244.64,76242.82
1512000000000,"2017-11-29",0.544,0.5462,0.4686,0.5167,130708.09,67191.17
1512086400000,"2017-11-30",0.5459,0.5764,0.5098,0.544,118686.27,64056.74
1512172800000,"2017-12-01",0.5787,0.5911,0.5469,0.5474,114390.09,64935.43
1512259200000,"2017-12-02",0.5922,0.6408,0.5737,0.5787,115408.54,69391.48
1512345600000,"2017-12-03",0.7314,0.7337,0.5922,0.5922,85847.68,56191.96
1512432000000,"2017-12-04",0.742,0.7493,0.6974,0.7314,76017.92,55375.78
1512518400000,"2017-12-05",0.6855,0.7467,0.6504,0.742,76198.57,52672.88
