"time","timeDate","close","high","low","open","volumefrom","volumeto"
1500076800000,"2017-07-14",18.83,19.73,18.38,19.11,1368,26110.46
1500163200000,"2017-07-15",15.91,18.83,14.18,18.83,1741.64,28562.06
1500249600000,"2017-07-16",18.21,18.27,15.91,15.91,1920.87,32686.33
1500336000000,"2017-07-17",19.44,20.43,17.51,18.21,1876.02,34439.81
1500422400000,"2017-07-18",16.9,19.87,16.86,19.44,1941.5,36074.69
1500508800000,"2017-07-19",19.33,19.77,16.82,16.9,1650,30525.73
1500595200000,"2017-07-20",20.24,20.62,19.19,19.33,1426.68,28620.95
1500681600000,"2017-07-21",21.64,21.69,19.81,20.24,1366.25,28177.98
1500768000000,"2017-07-22",21.37,21.73,20.78,21.64,1411.28,30179.81
1500854400000,"2017-07-23",21.58,21.65,20.74,21.37,1436.44,30545.34
1500940800000,"2017-07-24",17.88,21.8,17.75,21.58,1487.13,29553.16
1501027200000,"2017-07-25",18.08,18.11,17.55,17.88,1417.35,25229.62
1501113600000,"2017-07-26",18.28,18.32,17.88,18.08,1419.89,25730.63
1501200000000,"2017-07-27",17.23,18.28,17.03,18.28,1389.14,24425.33
1501286400000,"2017-07-28",17.32,17.32,16.33,17.23,1473.51,24814.02
1501372800000,"2017-07-29",17.2,17.91,17.08,17.32,1445.8,25311.12
1501459200000,"2017-07-30",16.83,17.22,16.26,17.2,1607.48,26924.71
1501545600000,"2017-07-31",17.98,18.06,16.56,16.83,1805.91,31132.77
1501632000000,"2017-08-01",17.38,18.67,17.2,17.98,2014.3,36752.02
1501718400000,"2017-08-02",17.27,17.77,16.94,17.38,1821.31,31572.31
1501804800000,"2017-08-03",17.37,17.59,17.07,17.27,1953.68,33765.7
1501891200000,"2017-08-04",19.36,19.48,17.32,17.37,1934.35,35339.53
1501977600000,"2017-08-05",19,19.52,18.81,19.36,1828.33,34969.6
1502064000000,"2017-08-06",18.98,19.31,18.67,19,1861.71,35300.18
1502150400000,"2017-08-07",21.21,21.45,18.86,18.98,1766.87,34931.69
1502236800000,"2017-08-08",22.15,23.01,21.07,21.21,2126.62,46971.63
1502323200000,"2017-08-09",23.08,24.12,22.15,22.15,2123.68,49494.76
1502409600000,"2017-08-10",22.65,23.91,21.57,23.08,2271.09,51304.23
1502496000000,"2017-08-11",23.08,23.89,21.55,22.65,2692.58,60368.11
1502582400000,"2017-08-12",21.39,23.12,21.06,23.08,2617.97,56861.04
1502668800000,"2017-08-13",20.02,21.39,19.82,21.39,2704.48,55256.73
1502755200000,"2017-08-14",20.75,21.69,19.52,20.02,2683.9,54802.43
1502841600000,"2017-08-15",21.59,21.68,20.51,20.75,2305.47,47998.76
1502928000000,"2017-08-16",20.52,22.2,20.42,21.59,2302.06,49530.75
1503014400000,"2017-08-17",18.82,20.56,18.67,20.52,2346.47,46528.01
1503100800000,"2017-08-18",19.27,19.38,18.57,18.82,2431.58,46024.92
1503187200000,"2017-08-19",20.48,20.88,19.09,19.27,2290.32,46347.84
1503273600000,"2017-08-20",21.88,69.73,20.37,20.48,2670.26,58404.22
1503360000000,"2017-08-21",20.49,22.03,19.52,21.88,2100.82,43298.04
1503446400000,"2017-08-22",22.03,22.65,20.49,20.49,2138.48,46547.15
1503532800000,"2017-08-23",22.64,22.68,21.84,22.03,1985.44,44164.55
1503619200000,"2017-08-24",25.2,27.12,22.54,22.64,1702.58,42711.22
1503705600000,"2017-08-25",26.52,26.52,24.96,25.2,162.45,4101.5
1503792000000,"2017-08-26",28.17,30.7,26.52,26.52,1281.05,37445.93
1503878400000,"2017-08-27",25.97,28.41,23.97,28.17,1977.41,52051.04
1503964800000,"2017-08-28",24.71,26.63,23.86,25.97,2289.63,58142.01
1504051200000,"2017-08-29",25.24,25.36,23.82,24.71,2718.75,67088.3
1504137600000,"2017-08-30",26.34,26.4,24.8,25.24,2405.59,61913.41
1504224000000,"2017-08-31",28.09,28.16,26.13,26.34,1950.99,52742.68
