"time","timeDate","close","high","low","open","volumefrom","volumeto"
1502409600000,"2017-08-10",0.1688,0.1692,0.1316,0.1418,420445.93,59253.58
1502496000000,"2017-08-11",0.2034,0.2197,0.1677,0.1688,370730,73164.95
1502582400000,"2017-08-12",0.1739,0.206,0.1704,0.2034,317396.45,59619.75
1502668800000,"2017-08-13",0.1516,0.1796,0.1508,0.1739,334055.02,56311.24
1502755200000,"2017-08-14",0.1652,0.1652,0.1436,0.1516,381121.64,58727.36
1502841600000,"2017-08-15",0.1687,0.1689,0.149,0.1652,366873.96,57897.1
1502928000000,"2017-08-16",0.1527,0.1701,0.1492,0.1687,366044.23,58081.89
1503014400000,"2017-08-17",0.1385,0.1591,0.136,0.1527,358748.74,53209.61
1503100800000,"2017-08-18",0.1416,0.1453,0.133,0.1385,331958.84,46172.29
1503187200000,"2017-08-19",0.156,0.1603,0.136,0.1416,315677.99,45201.08
1503273600000,"2017-08-20",0.1466,0.1591,0.133,0.1567,365969.11,52639.16
1503360000000,"2017-08-21",0.1291,0.1493,0.1261,0.1466,327329.75,44040.56
1503446400000,"2017-08-22",0.1352,0.137,0.1258,0.1291,292193.51,38780.12
1503532800000,"2017-08-23",0.1363,0.1366,0.1312,0.1352,285429.01,38344.27
1503619200000,"2017-08-24",0.1341,0.1391,0.1268,0.1363,303332.35,40421.58
1503705600000,"2017-08-25",0.1332,0.135,0.1328,0.1341,32865.64,4394.41
1503792000000,"2017-08-26",0.1509,0.151,0.1332,0.1332,250584.21,35320.43
1503878400000,"2017-08-27",0.1357,0.1525,0.1279,0.1509,336228.81,44896.95
1503964800000,"2017-08-28",0.1326,0.1366,0.13,0.1357,427396.94,57031.76
1504051200000,"2017-08-29",0.1462,0.1471,0.1246,0.1326,524252.4,70453.78
1504137600000,"2017-08-30",0.1618,0.2,0.1425,0.1462,444565.78,72601.01
1504224000000,"2017-08-31",0.1497,0.1625,0.138,0.1618,362949.43,52995.11
1504310400000,"2017-09-01",0.132,0.155,0.1281,0.1497,392023.17,54211.9
1504396800000,"2017-09-02",0.1375,0.1391,0.1225,0.132,361681.93,48048.96
1504483200000,"2017-09-03",0.1134,0.1396,0.1001,0.1375,345047.22,41425.27
1504569600000,"2017-09-04",0.1484,0.1727,0.1071,0.1134,302646.75,39017.34
1504656000000,"2017-09-05",0.1599,0.1639,0.1411,0.1484,291260.64,45002.66
1504742400000,"2017-09-06",0.1474,0.1599,0.1418,0.1599,215704.68,31864.46
1504828800000,"2017-09-07",0.1257,0.1483,0.1204,0.1474,266092.3,35712.42
1504915200000,"2017-09-08",0.1452,0.1455,0.1257,0.1257,228581.33,31224.04
1505001600000,"2017-09-09",0.1652,0.1677,0.1378,0.1452,246551.96,37182.27
1505088000000,"2017-09-10",0.1603,0.1848,0.1571,0.1652,183789.76,30599.26
1505174400000,"2017-09-11",0.1499,0.1689,0.1443,0.1603,206521.49,32432.64
1505260800000,"2017-09-12",0.153,0.1581,0.1323,0.1499,209936.41,30764.43
1505347200000,"2017-09-13",0.1207,0.153,0.1163,0.153,167237.71,22330.7
1505433600000,"2017-09-14",0.1564,0.1567,0.1047,0.1207,288882.82,38836.29
1505520000000,"2017-09-15",0.1773,0.178,0.1533,0.1564,198217.22,32801.85
1505606400000,"2017-09-16",0.1702,0.178,0.1621,0.1773,184445.33,31305.56
1505692800000,"2017-09-17",0.1834,0.2194,0.17,0.1702,230661.03,44492.67
1505779200000,"2017-09-18",0.1884,0.1889,0.1714,0.1834,186836.31,33774.17
1505865600000,"2017-09-19",0.195,0.1968,0.1803,0.1884,162968.13,30425.17
1505952000000,"2017-09-20",0.1724,0.1956,0.1644,0.195,188483.87,33400.87
1506038400000,"2017-09-21",0.1762,0.1898,0.1717,0.1724,126225.15,22862.74
1506124800000,"2017-09-22",0.1788,0.182,0.1668,0.1762,114027,19979.1
1506211200000,"2017-09-23",0.1691,0.1797,0.1662,0.1788,109450.34,18912.76
1506297600000,"2017-09-24",0.1726,0.1823,0.165,0.1691,147432.68,25308.96
1506384000000,"2017-09-25",0.181,0.1823,0.1679,0.1726,149295.71,26223.71
1506470400000,"2017-09-26",0.1758,0.1817,0.1714,0.181,155599.33,27558.86
1506556800000,"2017-09-27",0.1698,0.1861,0.1648,0.1758,144016.16,24823.57
1506643200000,"2017-09-28",0.1633,0.1698,0.1585,0.1698,191781.09,31316.23
1506729600000,"2017-09-29",0.1728,0.1745,0.1602,0.1633,180880.32,30375.58
1506816000000,"2017-09-30",0.157,0.174,0.1479,0.1728,215256.66,34933.87
1506902400000,"2017-10-01",0.151,0.1607,0.1465,0.157,209474.15,32037.87
1506988800000,"2017-10-02",0.1629,0.1643,0.1459,0.151,187561.22,28884.11
1507075200000,"2017-10-03",0.1702,0.1875,0.1629,0.1629,158526.16,28151.3
1507161600000,"2017-10-04",0.172,0.1763,0.1648,0.1702,177224.21,30132.1
1507248000000,"2017-10-05",0.1719,0.1729,0.1618,0.172,168056.1,28238.68
1507334400000,"2017-10-06",0.1613,0.1719,0.1587,0.1719,165150.01,27403.98
1507420800000,"2017-10-07",0.1405,0.1651,0.1391,0.1613,192568.96,30578.94
1507507200000,"2017-10-08",0.1426,0.1573,0.1376,0.1405,212796.76,30937.97
1507593600000,"2017-10-09",0.1523,0.1558,0.1422,0.1426,205181.2,30849.69
1507680000000,"2017-10-10",0.1536,0.1552,0.1503,0.1523,168118.66,25693.75
1507766400000,"2017-10-11",0.1409,0.1539,0.1382,0.1536,200068.6,29221.33
1507852800000,"2017-10-12",0.1434,0.144,0.1285,0.1409,187392.59,25181.97
1507939200000,"2017-10-13",0.1481,0.1869,0.1427,0.1434,116819.69,18555.72
1508025600000,"2017-10-14",0.1498,0.1541,0.1459,0.1481,90652.48,13539.51
1508112000000,"2017-10-15",0.1616,0.1663,0.1437,0.1498,298117.68,45973.87
1508198400000,"2017-10-16",0.1509,0.1652,0.1497,0.1616,262502.9,41538.76
1508284800000,"2017-10-17",0.1573,0.1575,0.1393,0.1509,187518.19,27780.79
1508371200000,"2017-10-18",0.1551,0.16,0.1518,0.1573,205091.1,32046.73
1508457600000,"2017-10-19",0.1446,0.1558,0.1425,0.1551,229091.51,33906.03
1508544000000,"2017-10-20",0.1315,0.1452,0.1309,0.1446,209215.12,28535.9
1508630400000,"2017-10-21",0.1389,0.1426,0.1304,0.1315,220629.95,30093.21
1508716800000,"2017-10-22",0.1305,0.1404,0.128,0.1389,224246.65,29937.96
1508803200000,"2017-10-23",0.134,0.1482,0.1295,0.1305,232968.47,32620.85
1508889600000,"2017-10-24",0.1412,0.1418,0.1301,0.134,229727.75,31036.1
1508976000000,"2017-10-25",0.1602,0.1624,0.1395,0.1412,218347.61,32733.64
1509062400000,"2017-10-26",0.1492,0.1625,0.1481,0.1602,169923.72,25806.46
1509148800000,"2017-10-27",0.1468,0.1501,0.1427,0.1492,197119.48,28661.81
1509235200000,"2017-10-28",0.1427,0.1541,0.1422,0.1468,200948.33,29951.04
1509321600000,"2017-10-29",0.1385,0.1453,0.1364,0.1427,204616.82,28777.68
1509408000000,"2017-10-30",0.1339,0.1417,0.1334,0.1385,192684.81,26345.34
1509494400000,"2017-10-31",0.1403,0.1445,0.1272,0.1339,177869.41,23661.72
1509580800000,"2017-11-01",0.1256,0.1431,0.1256,0.1403,86828.35,12024.98
1509667200000,"2017-11-02",0.134,0.1347,0.1218,0.1248,137048.37,17291.02
1509753600000,"2017-11-03",0.1461,0.1594,0.131,0.134,243264.59,34199.56
1509840000000,"2017-11-04",0.1827,0.2034,0.1416,0.1461,241659.91,40127.81
1509926400000,"2017-11-05",0.1897,0.1897,0.1535,0.1827,240602.89,39783.07
1510012800000,"2017-11-06",0.2,0.2478,0.1759,0.1893,177591.46,36438.66
1510099200000,"2017-11-07",0.1948,0.2,0.1883,0.2,19036.32,3741.98
1510185600000,"2017-11-08",0.181,0.1911,0.1772,0.1801,110547.53,20403.31
1510272000000,"2017-11-09",0.1541,0.1869,0.1427,0.181,124730.73,20772.75
1510358400000,"2017-11-10",0.1405,0.1568,0.1385,0.1541,100950.33,14883.62
1510444800000,"2017-11-11",0.1304,0.1405,0.124,0.1405,106593.36,14150.83
1510531200000,"2017-11-12",0.137,0.1439,0.1295,0.1304,70178,9553.83
1510617600000,"2017-11-13",0.1422,0.1422,0.1324,0.137,113153.88,15479.5
1510704000000,"2017-11-14",0.1359,0.151,0.1353,0.1422,151605.96,21649.76
1510790400000,"2017-11-15",0.1288,0.1388,0.1274,0.1359,264381.64,35313.52
1510876800000,"2017-11-16",0.1259,0.1345,0.1238,0.1288,236098.57,30210.31
1510963200000,"2017-11-17",0.1298,0.131,0.121,0.1259,225395.43,28238.34
1511049600000,"2017-11-18",0.132,0.1485,0.1293,0.1298,233718.55,31562.93
1511136000000,"2017-11-19",0.1342,0.1358,0.127,0.132,209029.33,27514.45
1511222400000,"2017-11-20",0.1312,0.1376,0.1242,0.1342,382261.96,49968.34
1511308800000,"2017-11-21",0.1301,0.1342,0.1251,0.1312,220987.11,28576.47
1511395200000,"2017-11-22",0.1266,0.1315,0.1201,0.1301,306998.61,38701.01
1511481600000,"2017-11-23",0.1283,0.135,0.1224,0.1266,222640.42,28232.28
1511568000000,"2017-11-24",0.1295,0.133,0.1247,0.1283,202167.03,26186.25
1511654400000,"2017-11-25",0.1588,0.1615,0.1292,0.1295,264734.64,38858.78
1511740800000,"2017-11-26",0.1563,0.1615,0.1457,0.1588,210312.4,32532.97
1511827200000,"2017-11-27",0.1495,0.157,0.1464,0.1563,184738.82,27810.18
1511913600000,"2017-11-28",0.1218,0.1502,0.1218,0.1495,232442.52,32495.36
1512000000000,"2017-11-29",0.1234,0.1304,0.1047,0.1218,207885.01,25165
1512086400000,"2017-11-30",0.1224,0.1275,0.1164,0.1234,183348.37,22325.06
1512172800000,"2017-12-01",0.1658,0.1781,0.122,0.1224,278773.53,42484.47
1512259200000,"2017-12-02",0.1491,0.1681,0.1446,0.1658,171885.3,27084.97
1512345600000,"2017-12-03",0.1635,0.1745,0.1479,0.1491,154565.1,24361.36
1512432000000,"2017-12-04",0.1616,0.1703,0.1559,0.1635,114318.67,18801.37
1512518400000,"2017-12-05",0.1476,0.1689,0.1396,0.1616,204642.37,31100.05
