"time","timeDate","close","high","low","open","volumefrom","volumeto"
1500768000000,"2017-07-22",0.1944,0.2043,0.1845,0.1937,225013.5,43399.17
1500854400000,"2017-07-23",0.1926,0.2092,0.1813,0.1944,205013.11,39577.6
1500940800000,"2017-07-24",0.1517,0.1961,0.146,0.1926,253267.94,41395.2
1501027200000,"2017-07-25",0.139,0.1534,0.1292,0.1517,253815.72,35750.91
1501113600000,"2017-07-26",0.1316,0.1422,0.1306,0.139,236606.58,32716.47
1501200000000,"2017-07-27",0.1261,0.1325,0.1218,0.1316,266197.8,33703.75
1501286400000,"2017-07-28",0.1337,0.1337,0.1176,0.1261,251255,30860.53
1501372800000,"2017-07-29",0.1268,0.1346,0.1207,0.1337,260921.06,33140.59
1501459200000,"2017-07-30",0.1232,0.129,0.1174,0.1268,252644.58,31402.6
1501545600000,"2017-07-31",0.1423,0.1605,0.1232,0.1232,249314.14,34593.78
1501632000000,"2017-08-01",0.1417,0.1575,0.1408,0.1423,237821.32,35174.76
1501718400000,"2017-08-02",0.1702,0.1749,0.1417,0.1417,229600.56,34249.2
1501804800000,"2017-08-03",0.2085,0.235,0.1635,0.1702,252507.56,45311.08
1501891200000,"2017-08-04",0.2348,0.2629,0.2006,0.2085,187276.51,43220.29
1501977600000,"2017-08-05",0.2358,0.2402,0.2092,0.2348,188384.09,41689
1502064000000,"2017-08-06",0.2591,0.2729,0.2196,0.2358,170768.32,42163.7
1502150400000,"2017-08-07",0.2603,0.2607,0.2306,0.2591,165002.99,40355.23
1502236800000,"2017-08-08",0.2298,0.2614,0.2289,0.2603,175905.06,42229.09
1502323200000,"2017-08-09",0.2108,0.2421,0.2108,0.2298,191687.42,43654.04
1502409600000,"2017-08-10",0.3046,0.3086,0.2064,0.2108,244015.09,60717.13
1502496000000,"2017-08-11",0.3741,0.3863,0.156,0.3046,216942.45,73156.33
1502582400000,"2017-08-12",0.3271,0.3904,0.2907,0.3741,181398.11,59804.27
1502668800000,"2017-08-13",0.2966,0.353,0.2701,0.3271,167985.49,51448.34
1502755200000,"2017-08-14",0.2995,0.3086,0.2711,0.2966,180366.31,52174.06
1502841600000,"2017-08-15",0.2948,0.3014,0.2816,0.2995,156913.17,45227.86
1502928000000,"2017-08-16",0.3193,0.3649,0.2857,0.2948,175998.45,56338.33
1503014400000,"2017-08-17",0.2821,0.3426,0.2738,0.3193,161870.82,50032.47
1503100800000,"2017-08-18",0.2973,0.2973,0.2784,0.2821,149225.52,42743.44
1503187200000,"2017-08-19",0.3267,0.33,0.2919,0.2973,139386.3,42470.79
1503273600000,"2017-08-20",0.2955,0.3284,0.2848,0.3276,135377.65,41240.54
1503360000000,"2017-08-21",0.2765,0.2962,0.2474,0.2955,159250.79,42605.63
1503446400000,"2017-08-22",0.2993,0.3029,0.2751,0.2765,143750.21,41317.18
1503532800000,"2017-08-23",0.3448,0.3643,0.2907,0.2993,145523.61,45533.84
1503619200000,"2017-08-24",0.3596,0.4099,0.3444,0.3448,127190.61,47352.24
1503705600000,"2017-08-25",0.3645,0.3692,0.3589,0.3596,11495.46,4169.23
1503792000000,"2017-08-26",0.3401,0.3645,0.3368,0.3645,91271.17,32167.89
1503878400000,"2017-08-27",0.3414,0.3471,0.3199,0.3401,116225.13,38632.87
1503964800000,"2017-08-28",0.3652,0.3822,0.3321,0.3414,168004.96,60183.3
1504051200000,"2017-08-29",0.3539,0.3776,0.3426,0.3652,196716.76,71069.31
1504137600000,"2017-08-30",0.3742,0.3833,0.3396,0.3539,182969.57,64777.75
1504224000000,"2017-08-31",0.4128,0.4364,0.3727,0.3742,140334.53,55518.88
1504310400000,"2017-09-01",0.3617,0.4291,0.3581,0.4128,135331.62,51737.25
1504396800000,"2017-09-02",0.3912,0.392,0.3555,0.3617,121762.67,45373.13
1504483200000,"2017-09-03",0.3216,0.3912,0.2793,0.3912,101198.76,34989.1
1504569600000,"2017-09-04",0.3599,0.3665,0.2786,0.3216,111011.05,35693.01
1504656000000,"2017-09-05",0.3771,0.3779,0.3413,0.3599,110043.47,39614.23
1504742400000,"2017-09-06",0.3683,0.3833,0.3525,0.3771,91971.37,34046.28
1504828800000,"2017-09-07",0.3306,0.3776,0.3125,0.3683,102828.88,36079.97
1504915200000,"2017-09-08",0.3336,0.3376,0.3228,0.3306,82728.31,27470.87
1505001600000,"2017-09-09",0.3376,0.3452,0.308,0.3336,74145.68,24200.35
1505088000000,"2017-09-10",0.3365,0.3418,0.3132,0.3376,100379.37,32653.77
1505174400000,"2017-09-11",0.3778,0.4024,0.3348,0.3365,92484.32,33545.55
1505260800000,"2017-09-12",0.5486,0.5653,0.335,0.3778,100293.37,39729.99
1505347200000,"2017-09-13",0.3536,0.5486,0.3536,0.5486,75571.93,33659.99
1505433600000,"2017-09-14",0.4911,0.5207,0.2885,0.3536,92569.14,36651.57
1505520000000,"2017-09-15",0.4176,0.4985,0.4008,0.4911,80975.42,35830.35
1505606400000,"2017-09-16",0.4498,0.4517,0.3994,0.4176,68299.63,28716.56
1505692800000,"2017-09-17",0.4931,0.495,0.4408,0.4498,77295.3,36019.29
1505779200000,"2017-09-18",0.4199,0.495,0.4162,0.4931,62855.41,28839.33
1505865600000,"2017-09-19",0.429,0.454,0.3833,0.4199,79334.26,33893.03
1505952000000,"2017-09-20",0.3517,0.429,0.3464,0.429,73310.42,28806.7
1506038400000,"2017-09-21",0.3894,0.407,0.3433,0.3517,75166.82,27309.5
1506124800000,"2017-09-22",0.3984,0.4184,0.3778,0.3894,55414.97,21940.37
1506211200000,"2017-09-23",0.3819,0.4024,0.3719,0.3984,55714.93,21549.43
1506297600000,"2017-09-24",0.4795,0.4869,0.3812,0.3819,67691.96,29226.33
1506384000000,"2017-09-25",0.4557,0.4795,0.4448,0.4795,58488.93,27070.19
1506470400000,"2017-09-26",0.469,0.478,0.4497,0.4557,54633.81,25286.2
1506556800000,"2017-09-27",0.469,0.4797,0.4582,0.469,59981.81,28129.37
1506643200000,"2017-09-28",0.4475,0.4743,0.4245,0.469,67812.91,30487.84
1506729600000,"2017-09-29",0.4372,0.4712,0.4358,0.4475,70991.03,32371.12
1506816000000,"2017-09-30",0.4405,0.4571,0.4294,0.4372,73466.39,32694.84
1506902400000,"2017-10-01",0.4027,0.4457,0.3974,0.4405,79798.94,33516.35
1506988800000,"2017-10-02",0.3648,0.4105,0.3457,0.4027,88538.92,33221.27
1507075200000,"2017-10-03",0.3616,0.3998,0.3536,0.3648,71236.5,26256.87
1507161600000,"2017-10-04",0.3527,0.3695,0.3286,0.3616,86003.26,30047
1507248000000,"2017-10-05",0.3413,0.3567,0.3385,0.3527,91948.71,31748.97
1507334400000,"2017-10-06",0.3093,0.3433,0.3081,0.3413,69175.06,22718.77
1507420800000,"2017-10-07",0.2766,0.3232,0.2662,0.3093,114866.77,34389.44
1507507200000,"2017-10-08",0.2601,0.289,0.2433,0.2766,136399.12,35959.8
1507593600000,"2017-10-09",0.2836,0.289,0.2526,0.2601,110596.79,30304.37
1507680000000,"2017-10-10",0.3432,0.3511,0.2825,0.2836,86726.39,27575.07
1507766400000,"2017-10-11",0.3083,0.359,0.2853,0.3432,102416.47,32764.13
1507852800000,"2017-10-12",0.2977,0.3195,0.2806,0.3083,80258.81,23900.69
1507939200000,"2017-10-13",0.2856,0.3156,0.2827,0.2977,45424.23,13495.25
1508025600000,"2017-10-14",0.2872,0.2922,0.279,0.2856,50043.69,14310.06
1508112000000,"2017-10-15",0.291,0.313,0.28,0.2872,161076.18,46948.49
1508198400000,"2017-10-16",0.3014,0.3029,0.2832,0.291,127687.18,37092.82
1508284800000,"2017-10-17",0.2897,0.3029,0.275,0.3014,93018.61,26808.22
1508371200000,"2017-10-18",0.2787,0.2912,0.2756,0.2897,104403.97,29717.52
1508457600000,"2017-10-19",0.2297,0.2882,0.2197,0.2787,163054.08,40325.04
1508544000000,"2017-10-20",0.1992,0.2317,0.192,0.2297,155713.91,31983.96
1508630400000,"2017-10-21",0.1791,0.2118,0.1782,0.1992,168124.89,32149.45
1508716800000,"2017-10-22",0.1721,0.1886,0.1622,0.1791,190519.31,33285.16
1508803200000,"2017-10-23",0.1835,0.2141,0.1721,0.1728,158847.41,30776.06
1508889600000,"2017-10-24",0.1778,0.1835,0.1704,0.1835,159729.92,28365
1508976000000,"2017-10-25",0.1803,0.198,0.1756,0.1778,171506.18,31388.9
1509062400000,"2017-10-26",0.1723,0.1838,0.1704,0.1803,161843.82,28935.33
1509148800000,"2017-10-27",0.1729,0.1779,0.1691,0.1723,171979.45,29883.64
1509235200000,"2017-10-28",0.1861,0.198,0.1717,0.1729,176594.73,32596.54
1509321600000,"2017-10-29",0.1921,0.1995,0.1823,0.1861,149576.72,28173.3
1509408000000,"2017-10-30",0.1826,0.1965,0.1821,0.1921,140005.43,26598.55
1509494400000,"2017-10-31",0.1673,0.1869,0.16,0.1826,161285.24,28119.36
1509580800000,"2017-11-01",0.1355,0.1693,0.1332,0.1673,82898.17,12551.55
1509667200000,"2017-11-02",0.1528,0.1673,0.1456,0.1473,132079.67,20591.83
1509753600000,"2017-11-03",0.144,0.1571,0.1435,0.1528,182812.6,27476.73
1509840000000,"2017-11-04",0.1473,0.1555,0.1432,0.144,196803.26,29223.28
1509926400000,"2017-11-05",0.1514,0.1623,0.1448,0.1473,210333.97,31481.17
1510012800000,"2017-11-06",0.1603,0.1784,0.1446,0.1514,129354.08,20466.87
1510099200000,"2017-11-07",0.1578,0.1626,0.1578,0.1603,8249.15,1321.81
1510185600000,"2017-11-08",0.1941,0.1975,0.1756,0.179,80647.55,15133.28
1510272000000,"2017-11-09",0.1627,0.1955,0.1569,0.1941,88535.5,15877.79
1510358400000,"2017-11-10",0.1538,0.172,0.1512,0.1627,78622.13,12765.58
1510444800000,"2017-11-11",0.1451,0.1548,0.1342,0.1538,125998.33,18127.78
1510531200000,"2017-11-12",0.1489,0.1525,0.1399,0.1451,62745.93,9232.43
1510617600000,"2017-11-13",0.1506,0.1515,0.1446,0.1489,85185.48,12689.93
1510704000000,"2017-11-14",0.147,0.1525,0.1451,0.1506,121937.14,18041.6
1510790400000,"2017-11-15",0.1441,0.1513,0.1435,0.147,184466.66,27232.26
1510876800000,"2017-11-16",0.1479,0.1506,0.1438,0.1441,167124.39,24575.04
1510963200000,"2017-11-17",0.1653,0.1706,0.1453,0.1479,167900.88,26260.75
1511049600000,"2017-11-18",0.1545,0.1653,0.1535,0.1653,189932.25,30091.39
1511136000000,"2017-11-19",0.1772,0.188,0.1545,0.1545,185722.43,30759.49
1511222400000,"2017-11-20",0.1776,0.1894,0.1596,0.1772,142250.38,24875.98
1511308800000,"2017-11-21",0.1685,0.1815,0.1641,0.1776,142840.48,25119.02
1511395200000,"2017-11-22",0.1697,0.1736,0.1652,0.1685,141733.3,23768.99
1511481600000,"2017-11-23",0.1659,0.1697,0.1572,0.1697,137527.42,22444.44
1511568000000,"2017-11-24",0.1716,0.1731,0.1641,0.1659,140121.26,23589.69
1511654400000,"2017-11-25",0.2001,0.2157,0.1716,0.1716,142414.03,28159.72
1511740800000,"2017-11-26",0.2076,0.2093,0.1935,0.2001,150620.85,30559.6
1511827200000,"2017-11-27",0.1979,0.2118,0.1906,0.2076,156989.42,31550.15
1511913600000,"2017-11-28",0.1566,0.2272,0.1566,0.1979,173044.16,34539.14
1512000000000,"2017-11-29",0.1707,0.1761,0.1489,0.1566,145381.86,24131.14
1512086400000,"2017-11-30",0.172,0.1767,0.1634,0.1707,155121.02,26300.43
1512172800000,"2017-12-01",0.1763,0.1824,0.1691,0.172,132387.17,23189.64
1512259200000,"2017-12-02",0.1791,0.1937,0.1717,0.1763,130302.51,24153.41
1512345600000,"2017-12-03",0.2281,0.2286,0.1791,0.1791,119479.75,24247.67
1512432000000,"2017-12-04",0.2442,0.2534,0.2246,0.2281,104048.03,25568.21
1512518400000,"2017-12-05",0.2138,0.2453,0.2054,0.2442,110706.1,24537.59
